LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID708960,708960,2,40.57970428466797,1.95235818658215,2.1425796746125445,2.5222513319418534,61.16123580932617,16,0.1,1,,1.620253164556962,1.0,0.0,12.0,128.0,2.305532907240333,33.075949367088604,33.0,16.0,48.0,2613.0,8.401422577798165,-0.4036765514697795,-0.9514658053428767,0.3337568022050629,1.9703481156407638
ID708966,708966,2,27.581804275512695,1.7159881007518631,1.972550302045179,2.5552061120920824,64.98381304740906,17,0.1,1,,0.810126582278481,1.0,0.0,3.0,64.0,0.661698462720275,22.734177215189874,23.0,13.0,33.0,1796.0,5.202831725915432,-0.11440816404973765,-0.31633421257387745,0.3427563305137721,2.230785089511993
ID708972,708972,2,17.10800552368164,1.5556762695630457,1.8222850511237794,2.538722756600295,68.80639028549194,18,0.1,1,,0.06329113924050633,0.0,0.0,1.0,5.0,0.24504171031127586,13.39240506329114,14.0,6.0,20.0,1058.0,3.5892207622231913,-0.46252612720214986,-0.4445409838322668,0.3653594876675647,1.9969251094077571
ID708979,708979,2,24.856578826904297,1.4363030390392784,1.7487154806129774,2.6652983712389795,72.62896752357483,19,0.1,1,,0.0,0.0,0.0,0.0,0.0,0.0,19.227848101265824,19.0,12.0,28.0,1519.0,4.126056561156395,NaN,NaN,0.3344916954223548,2.336119020548632
ID708944,708944,15,71.88170623779297,2.8211565703913184,2.314874632970827,3.970018339699184,49.693504095077515,13,0.1,1,,1.8101265822784811,2.0,0.0,4.0,143.0,1.0009732362400798,31.746835443037973,34.0,12.0,58.0,2508.0,13.520609486366732,0.16924264964738747,0.5235059761794537,0.255169748473925,0.9546867371004676
ID708931,708931,15,67.91204071044922,2.310528967593376,2.4039117084965334,3.9680581300538775,53.5160813331604,14,0.1,1,,0.3924050632911392,0.0,0.0,2.0,31.0,0.5865527610645918,26.227848101265824,28.0,10.0,46.0,2072.0,10.796425532754963,-0.0864440078585462,-0.12660686012413075,0.2820107384211359,1.0687758811811576
ID708958,708958,15,67.63136291503906,2.17536984099258,2.455637160057648,3.967793493522887,57.338658571243286,15,0.1,1,,0.46835443037974683,0.0,0.0,1.0,37.0,0.5021860682332357,27.860759493670887,30.0,9.0,47.0,2201.0,11.413817736113101,0.082178982004306,0.1416451245009209,0.23248358601766686,0.9208802643146337
ID708962,708962,15,47.84975814819336,2.1600497658483624,1.8607686989701737,3.9698194129862823,61.16123580932617,16,0.1,1,,0.21518987341772153,0.0,0.0,1.0,17.0,0.41357993292926903,20.873417721518987,22.0,7.0,36.0,1649.0,8.73303056131204,-0.20735656003108405,-0.27222767691514466,0.22981435943543385,0.8932976295601927
ID708968,708968,15,15.35512638092041,1.5622201212122875,1.926064426137661,3.970729906495803,64.98381304740906,17,0.1,1,,0.0,0.0,0.0,0.0,0.0,0.0,4.7215189873417724,5.0,1.0,8.0,373.0,1.9144304158006247,-1.0,-Infinity,0.20603015075376888,0.842645227893434
ID708930,708930,16,34.68540573120117,2.3196220824853198,2.4003847256518527,3.8020429154152082,53.5160813331604,14,0.1,1,,0.189873417721519,0.0,0.0,1.0,15.0,0.3947069463729926,33.56962025316456,34.0,16.0,47.0,2652.0,8.278305822439815,-0.2377726021596443,-0.30012118281767297,0.3022653103676398,1.8824514914406258
